tmdb_id,imdb_id,title,original_title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,tmdb_vote_average,tmdb_vote_count,production_companies
1064213,tt28607951,Anora,Anora,2024-10-14,2024,en,139,Drama | Comedy | Romance,6000000,56286295,14.1776,7.058,2816,Cre Film | FilmNation Entertainment
1111873,tt27489557,Abigail,Abigail,2024-04-16,2024,en,109,Horror | Thriller | Crime,28000000,43015969,14.2722,6.707,1833,Project X Entertainment | Radio Silence | Universal Pictures | Vinson Films
866398,tt15314262,The Beekeeper,The Beekeeper,2024-01-08,2024,en,106,Action | Crime | Thriller,35000000,152720535,14.2337,7.267,3926,Miramax | Cedar Park Entertainment | Punch Palace Productions
945961,tt18412256,Alien: Romulus,Alien: Romulus,2024-08-13,2024,en,119,Horror | Science Fiction,80000000,350865342,14.5516,7.2,4156,20th Century Studios | Scott Free Productions | Brandywine Productions | TSG Entertainment
558449,tt9218128,Gladiator II,Gladiator II,2024-11-13,2024,en,148,Action | Adventure | Drama,310000000,462180717,13.9747,6.647,4065,Paramount Pictures | Scott Free Productions | Lucy Fisher/Douglas Wick Productions
975511,tt19861162,The Return,The Return,2024-11-28,2024,en,116,History | Drama | Adventure,20000000,3300444,11.4559,6.5,371,Picomedia | RAI Cinema | Redwave Films | Heretic | Kabo Films | Marvelous Productions | Ithaca Films
1097549,tt30057084,Babygirl,Babygirl,2024-12-25,2024,en,115,Drama | Romance,20000000,60934894,14.1078,5.714,1042,A24 | 2AM | Man Up Film
359410,tt3359350,Road House,Road House,2024-03-08,2024,en,121,Action | Thriller,85000000,0,12.6278,6.942,2797,Silver Pictures | Amazon MGM Studios
426063,tt5040012,Nosferatu,Nosferatu,2024-12-25,2024,en,133,Horror | Fantasy,50000000,181764515,12.7443,6.702,3312,Focus Features | Studio 8 | Maiden Voyage Pictures | Birch Hill Road Entertainment
763215,tt13452446,Damsel,Damsel,2024-03-07,2024,en,107,Fantasy | Action | Adventure,60000000,5000,12.5965,6.989,2635,PCMA Productions | Roth-Kirschenbaum Films | Palma Pictures
653346,tt11389872,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,2024-05-08,2024,en,145,Science Fiction | Adventure | Action,160000000,397378150,11.3224,7.056,4014,20th Century Studios | Oddball Entertainment | Jason T. Reed Productions
1138194,tt28015403,Heretic,Heretic,2024-10-31,2024,en,111,Horror | Thriller,10000000,51913394,12.8766,6.977,2343,A24 | Beck/Woods | Shiny Penny Productions | CatchLight Studios
1357633,tt33428606,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,2024-11-26,2024,ja,116,Action | Adventure | Fantasy | Animation,0,6331827,11.4191,7.038,248,Aniplex | A-1 Pictures
1100782,tt29268110,Smile 2,Smile 2,2024-10-16,2024,en,127,Horror | Mystery,28000000,138128854,10.3019,6.592,1925,Paramount Pictures | Temple Hill Entertainment | Bad Feeling
1032823,tt26753003,Trap,Trap,2024-07-31,2024,en,105,Crime | Thriller,30000000,83677281,8.9481,6.25,2561,Blinding Edge Pictures
1017163,tt27811040,The Roundup: Punishment,범죄도시 4,2024-04-24,2024,ko,109,Action | Crime | Thriller | Comedy,0,83703350,11.8971,7.121,210,BA Entertainment | Hong Film | Big Punch Pictures | ABO Entertainment
1064028,tt24871974,Subservience,Subservience,2024-08-15,2024,en,105,Science Fiction | Horror | Thriller,4400000,262793,10.791,6.627,911,Millennium Media | Campbell Grobman Films | XYZ Films
748783,tt5779228,The Garfield Movie,The Garfield Movie,2024-04-30,2024,en,101,Family | Comedy | Adventure | Animation,60000000,254907482,11.6494,7.017,1369,Alcon Entertainment | DNEG | Wayfarer Studios | One Cool Group | Stage 6 Films | Andrews McMeel Entertainment | John Cohen Productions
1084736,tt26446278,The Count of Monte Cristo,Le Comte de Monte-Cristo,2024-06-28,2024,fr,178,Adventure | Action | Drama,46000000,75360860,11.935,7.945,1856,Chapter 2 | Pathé | M6 Films | Fargo Films | Logical Content Ventures | uMedia | uFund
645757,tt14855468,That Christmas,That Christmas,2024-11-27,2024,en,91,Animation | Comedy | Family | Fantasy | Adventure,0,0,13.5329,7.171,394,Locksmith Animation | DNEG
970450,tt15041836,Werewolves,Werewolves,2024-12-04,2024,en,93,Action | Horror | Thriller,0,1052998,8.8722,5.889,459,The Solution | Monty the Dog Productions | Burke Management (US) | Briarcliff Entertainment
762441,tt13433802,A Quiet Place: Day One,A Quiet Place: Day One,2024-06-26,2024,en,100,Horror | Science Fiction | Thriller,67000000,261907653,10.0643,6.68,3078,Paramount Pictures | Platinum Dunes | Sunday Night Productions
929590,tt17279496,Civil War,Civil War,2024-04-10,2024,en,109,War | Action | Drama,50000000,126542249,9.0188,6.851,3991,DNA Films | IPR.VC | A24
1029235,tt22173666,Azrael,Azrael,2024-09-27,2024,en,86,Action | Horror | Thriller,12000000,631272,8.8199,5.942,379,C2 Motion Picture Group | Traffic.
746036,tt1684562,The Fall Guy,The Fall Guy,2024-04-24,2024,en,127,Action | Comedy | Romance,125000000,181073291,9.2801,6.978,3398,87North Productions | Entertainment 360 | Universal Pictures
969492,tt19864802,Land of Bad,Land of Bad,2024-02-09,2024,en,113,Action | War | Thriller,18000000,7021101,9.4918,7.27,1388,Broken Open Pictures | Volition Media Partners | Highland Film Group | Hoodlum Entertainment | R.U. Robot Studios | Moonbow | Gosdom Entertainment | Short Porch Pictures | The Avenue Entertainment
605722,tt9883398,Long Distance,Long Distance,2024-07-12,2024,en,87,Science Fiction | Comedy | Action,0,0,10.5472,6.5,218,DreamWorks Pictures | Reliance Entertainment | Automatik Entertainment | Speck Gordon | Amblin Partners
1022690,tt1660648,Ricky Stanicky,Ricky Stanicky,2024-03-07,2024,en,112,Comedy,0,0,9.2042,6.525,732,Footloose Productions | Michael De Luca Productions | Smart Entertainment | RocketScience | Gerber Pictures
592983,tt7215232,Spellbound,Spellbound,2024-11-22,2024,en,111,Animation | Fantasy | Family | Adventure | Comedy,0,0,9.58,6.6,285,Skydance Animation | Skydance Animation
1043905,tt23872640,Dirty Angels,Dirty Angels,2024-12-11,2024,en,104,Action | Drama | Thriller | War,35954590,0,12.3767,6.177,351,Millennium Media | Nu Boyana Film Studios | I Road Productions
567811,tt7959138,10 Lives,10 Lives,2024-04-18,2024,en,87,Animation | Comedy | Family | Fantasy,0,16219846,8.6069,7.661,208,GFM Animation | L'Atelier Animation | Align | The Happy Producers | Fulwell 73 Productions
549509,tt8999762,The Brutalist,The Brutalist,2024-12-20,2024,en,215,Drama | History,9600000,50145227,8.0903,6.965,1454,Brookstreet Pictures | Kaplan Morrison | Intake Films | Andrew Lauren Productions | Lipsync Productions | Richmond Pictures | Meyohas Studio | Carte Blanche | Pierce Capital Entertainment
843527,tt9466114,The Idea of You,The Idea of You,2024-05-02,2024,en,116,Romance | Drama | Comedy,0,36178,7.9772,7.335,1828,Welle Entertainment | Somewhere Pictures | I'll Have Another | Semi-Formal Productions | Amazon MGM Studios
937287,tt16426418,Challengers,Challengers,2024-04-18,2024,en,132,Drama | Romance,55000000,94182533,8.2711,6.9,2481,Pascal Pictures | Why Are You Acting? Productions | Frenesy Film | Amazon MGM Studios
698687,tt8864596,Transformers One,Transformers One,2024-09-11,2024,en,104,Animation | Science Fiction | Adventure | Family,75000000,129408392,8.4897,8.021,1465,Paramount Animation | di Bonaventura Pictures | DeSanto/Murphy Productions | Bay Films | New Republic Pictures | Hasbro Entertainment
1160956,tt28630624,Panda Plan,熊猫计划,2024-10-01,2024,zh,99,Action | Comedy,25000000,42238170,7.8315,6.846,241,Emei Film Studio | Mandarin Motion Pictures | Maoyan Entertainment | Wishart Media
1114513,tt27534307,Speak No Evil,Speak No Evil,2024-09-11,2024,en,110,Horror | Thriller,15000000,76756109,7.5834,7.18,1839,Blumhouse Productions
1005331,tt21382296,Carry-On,Carry-On,2024-12-05,2024,en,120,Thriller | Action,47000000,0,9.3557,6.894,2535,Dylan Clark Productions | DreamWorks Pictures
1037113,tt22004344,Snack Shack,Snack Shack,2024-03-15,2024,en,112,Comedy,3000000,455708,8.1948,7.169,201,T-Street | Paperclip | MRC
1239251,tt31122323,Megamind vs. the Doom Syndicate,Megamind vs. the Doom Syndicate,2024-03-01,2024,en,83,Animation | Comedy | Science Fiction,0,0,7.7999,5.1,317,DreamWorks Animation Television
917496,tt2049403,Beetlejuice Beetlejuice,Beetlejuice Beetlejuice,2024-09-04,2024,en,105,Comedy | Fantasy | Horror,99000000,452000435,7.8713,6.956,2897,Warner Bros. Pictures | Geffen Pictures | Plan B Entertainment | Tim Burton Productions | Tommy Harper Productions | Domain Entertainment
889737,tt11315808,Joker: Folie à Deux,Joker: Folie à Deux,2024-10-01,2024,en,138,Drama | Crime | Thriller,190000000,207500287,8.415,5.408,2710,Warner Bros. Pictures | Joint Effort | Domain Entertainment
974576,tt20215234,Conclave,Conclave,2024-10-25,2024,en,120,Drama | Thriller,20000000,115657988,7.416,7.196,3072,FilmNation Entertainment | Indian Paintbrush | House Productions
927342,tt27118357,Amaran,அமரன்,2024-10-31,2024,ta,169,Action | Drama | Adventure | War,14700000,39200000,7.0755,7.387,248,Raajkamal Films International | Sony Pictures International Productions
639720,tt11152168,IF,IF,2024-05-08,2024,en,104,Comedy | Fantasy | Family,110000000,190309707,7.6666,7.011,1495,Paramount Pictures | Sunday Night Productions | Maximum Effort
646683,tt11240348,The Exorcism,The Exorcism,2024-05-30,2024,en,96,Horror | Thriller,22000000,12610418,7.8167,5.023,396,Miramax | Outerbanks Entertainment
877817,tt14257582,Wolfs,Wolfs,2024-09-20,2024,en,108,Crime | Comedy,80000000,0,7.6075,6.544,1293,Smokehouse Pictures | Plan B Entertainment | Apple Studios | Freshman Year
811941,tt11821912,Devara: Part 1,Devara: Part 1,2024-09-26,2024,te,175,Action | Drama,31764000,54216867,8.352,6.932,205,N. T. R. Arts | Yuvasudha Arts
948549,tt19637052,Love Lies Bleeding,Love Lies Bleeding,2024-03-07,2024,en,104,Crime | Romance | Thriller | Drama,10000000,12778225,6.3671,6.583,876,Film4 Productions | Escape Plan | A24 | Lobo Films
1226578,tt23468450,Longlegs,Longlegs,2024-07-10,2024,en,101,Crime | Horror | Thriller,10000000,127961936,6.0553,6.555,2375,C2 Motion Picture Group | Saturn Films | Oddfellows Entertainment | Traffic. | Range Media Partners
1064486,tt23770030,Memoir of a Snail,Memoir of a Snail,2024-10-17,2024,en,94,Animation | Drama | Comedy,4350000,7,7.0408,8.1,704,Arenamedia | MIFF Premiere Fund
838209,tt27802490,Exhuma,파묘,2024-02-22,2024,ko,134,Mystery | Horror | Thriller,0,97974828,7.0916,7.521,604,Showbox | MCMC | Pinetown Production
1014590,tt21830902,Upgraded,Upgraded,2024-02-07,2024,en,105,Romance | Comedy,0,0,7.3375,7.188,956,GulfStream Pictures | Tempo Productions | Luber-Roklin Entertainment | Future Artists Entertainment | Amazon Studios
967847,tt21235248,Ghostbusters: Frozen Empire,Ghostbusters: Frozen Empire,2024-03-20,2024,en,115,Fantasy | Adventure | Comedy,100000000,201967521,6.5197,6.477,1997,Ghost Corps | Columbia Pictures
634492,tt11057302,Madame Web,Madame Web,2024-02-14,2024,en,117,Action | Fantasy,80000000,100498764,6.9125,5.313,2426,Columbia Pictures | di Bonaventura Pictures
1186532,tt26731216,The Forge,The Forge,2024-08-22,2024,en,123,Drama | Family,5000000,40392664,4.8709,8.276,310,Affirm Films | Kendrick Brothers | Provident Films
1308757,tt11724920,Dead Sea,Dead Sea,2024-07-26,2024,en,88,Crime | Horror | Thriller,0,0,6.8003,6.284,206,Del Rey Films | Laguna Six
507241,tt0327785,The Killer's Game,The Killer's Game,2024-09-12,2024,en,104,Action | Comedy | Thriller,30000000,5928351,6.2675,6.395,493,Dogbone Entertainment | Mad Chance | Endurance Media | K. JAM Media | TKG Productions | The Feature Film One | Lionsgate
974635,tt20215968,Hit Man,Hit Man,2024-05-16,2024,en,116,Comedy | Romance | Crime,8800000,5101673,6.9227,6.797,1475,Aggregate Films | BarnStorm Productions | Detour Filmproduction | AGC Studios | Cinetic Media | Monarch Media | Shivhans Pictures
1029281,tt22375054,Strange Darling,Strange Darling,2024-08-14,2024,en,98,Horror | Thriller,4000000,4853595,7.1546,6.923,791,Miramax | Spooky Pictures | Electric Lady Studios | Magenta Light Studios
726139,tt25808194,Project Silence,탈출: 프로젝트 사일런스,2024-07-11,2024,ko,96,Thriller | Action | Horror | Science Fiction | Adventure,14750000,6283415,6.2019,6.929,373,Blaad Studios | CJ ENM | CJ ENM Studios | CJ Entertainment
1160018,tt28259207,Kill,किल,2024-07-03,2024,hi,105,Action | Crime | Thriller | Drama,4800000,5600000,5.8761,7.125,441,Sikhya Entertainment | Dharma Productions
718821,tt12584954,Twisters,Twisters,2024-07-10,2024,en,123,Action | Thriller,155000000,372262265,6.1521,6.794,2740,Universal Pictures | Warner Bros. Pictures | Amblin Entertainment | Domain Entertainment
1079091,tt10655524,It Ends with Us,It Ends with Us,2024-08-07,2024,en,131,Drama | Romance,25000000,350993761,5.5237,6.967,1775,Columbia Pictures | Wayfarer Studios | Saks Picture Company
516729,tt5822536,Paddington in Peru,Paddington in Peru,2024-11-08,2024,en,106,Family | Comedy | Adventure,90000000,171458837,6.3645,6.834,580,Kinoshita Group | Marmalade Pictures | StudioCanal UK
437342,tt5672290,The First Omen,The First Omen,2024-04-03,2024,en,119,Horror,30000000,53992802,6.6911,6.844,1215,Phantom Four | 20th Century Studios
1232827,tt10236164,The Girl with the Needle,Pigen med nålen,2024-09-06,2024,da,123,Drama | History,0,470300,5.7521,7.58,305,Lava Films | Nordisk Film Sweden | EC1 Łódź | Film i Väst | Creative Alliance | Dolnośląskie Centrum Filmowe
1118031,tt27599851,Apocalypse Z: The Beginning of the End,Apocalipsis Z: el principio del fin,2024-10-04,2024,es,119,Drama | Action | Horror,0,500000,7.7097,6.73,1183,Nostromo Pictures
1182387,tt29252358,Armor,Armor,2024-10-30,2024,en,89,Action | Crime | Thriller | Drama,11500000,0,6.9011,5.6,250,Convergence Entertainment | TPC | BondIt Media Capital | Grindstone Entertainment Group | Highland Film Group | Eyevox Entertainment
957452,tt1340094,The Crow,The Crow,2024-08-21,2024,en,111,Action | Fantasy | Horror,50000000,24109036,6.394,5.812,1177,Davis Films | Pressman Film | Hassell Free Productions | Electric Shadow Company | 30WEST | Ashland Hill Media Finance | FilmNation Entertainment | Maze Pictures | Occupant Entertainment
826510,tt1609486,Harold and the Purple Crayon,Harold and the Purple Crayon,2024-07-31,2024,en,90,Family | Comedy | Adventure | Fantasy,40000000,32227855,5.576,6.683,328,Davis Entertainment | Columbia Pictures | TSG Entertainment
1000837,tt14961016,I'm Still Here,Ainda Estou Aqui,2024-09-19,2024,pt,138,Drama | History,1480000,36109482,6.6431,7.932,901,VideoFilmes | MACT Productions | RT Features | ARTE France Cinéma | Conspiração Filmes | Globoplay
1106739,tt27403986,Juror #2,Juror #2,2024-10-30,2024,en,114,Drama | Thriller,30000000,21418477,5.4577,6.877,2259,Warner Bros. Pictures | Malpaso Productions | Dichotomy Films
974262,tt20202136,Descendants: The Rise of Red,Descendants: The Rise of Red,2024-07-11,2024,en,92,Fantasy | Adventure | Family | Comedy,0,0,7.0435,6.758,451,Suzanne Todd Productions | Potato Monkey Productions | GWave Productions | Disney Channel
799583,tt5177120,The Ministry of Ungentlemanly Warfare,The Ministry of Ungentlemanly Warfare,2024-04-18,2024,en,120,Action | Comedy | War,60000000,29768915,6.1562,7.029,1703,Jerry Bruckheimer Films | Black Bear Pictures | Toff Guy Films
626412,tt20201212,Alienoid: Return to the Future,외계+인 2부,2024-01-10,2024,ko,122,Action | Fantasy | Adventure | Science Fiction,0,10824208,6.0692,6.6,821,Caper Film
832964,tt5112584,Lee,Lee,2024-09-12,2024,en,117,History | Drama | War,0,23508220,5.6066,7,548,Brouhaha Entertainment | Brouhaha Entertainment | Juggle Productions | 55 Films | Vogue Studios | RocketScience | MS Participations | Sky Original Productions | Pasaca Entertainment
1079310,tt32086034,Holy Cow,Vingt Dieux,2024-12-11,2024,fr,92,Drama | Comedy,0,6587495,5.9459,6.966,296,Agat Films & Cie / Ex Nihilo
1244492,tt31711040,Look Back,ルックバック,2024-06-28,2024,ja,58,Animation | Drama,0,12648664,6.6398,8.056,445,Studio Durian | avex pictures | Shueisha
1222248,tt23782584,Number 24,Nr. 24,2024-10-30,2024,no,112,War | History | Drama,0,3301976,6.1437,7.147,340,Motion Blur | SF Norge
1041613,tt23137390,Immaculate,Immaculate,2024-03-20,2024,en,89,Horror | Mystery | Thriller,9000000,35340015,5.2073,6.22,1531,Black Bear Pictures | Fifty-Fifty Films | Middle Child Pictures
1012201,tt30476486,HAIKYU!! The Dumpster Battle,劇場版ハイキュー!! ゴミ捨て場の決戦,2024-02-16,2024,ja,85,Animation | Comedy,5000000,100255784,5.9346,7.675,214,Production I.G | TOHO | Shueisha | MBS | dentsu | Sony Music Entertainment (Japan) | movic
1196470,tt27032708,Survive,Survivre,2024-06-19,2024,fr,90,Science Fiction | Thriller | Adventure | Action,5270000,0,6.2,5.817,334,M.E.S. Productions | Monkey Pack Films | C8 Films
1082195,tt26625693,The Order,The Order,2024-12-05,2024,en,116,Crime | Drama | Thriller,20000000,1970445,6.3229,6.586,776,Riff Raff Entertainment | Chasing Epic Pictures | AGC Studios | Arcana Studio
840705,tt14858658,Blink Twice,Blink Twice,2024-08-21,2024,en,102,Mystery | Thriller,20000000,46393906,5.8629,6.689,1703,Free Association | This Is Important | Bold Choices | Amazon MGM Studios
1093995,tt21301418,Chief of Station,Chief of Station,2024-05-02,2024,en,93,Action | Thriller,0,0,5.7246,6.115,217,Bee Holder Productions | Concourse Media | Ashland Hill Media Finance | TDP FILMS | Filmology Finance | Tip-Top Productions | Mirror Productions
1129598,tt27682129,Prey,Prey,2024-03-15,2024,en,86,Action | Thriller | Horror,0,0,6.2831,6.016,344,The Barnum Picture Company | Green Light Pictures | Lucky 13 Productions
1001311,tt13964390,Under Paris,Sous la Seine,2024-06-04,2024,fr,102,Action | Horror,0,0,5.7081,5.926,1358,Let Me Be
1013850,tt21823606,A Real Pain,A Real Pain,2024-11-01,2024,en,90,Comedy | Drama,3000000,24856027,4.8232,6.767,1243,Fruit Tree | Topic Studios | Extreme Emotions | Rego Park | Mazowiecki i Warszawski Fundusz Filmowy
1147416,tt13701202,"Miraculous World: London, At the Edge of Time","Miraculous World : Londres, la course contre le temps",2024-11-14,2024,fr,50,Animation | Adventure | Action | Fantasy,0,0,6.9266,7.433,290,ZAG Entertainment | Method Animation
1019411,tt21469794,Space Cadet,Space Cadet,2024-07-04,2024,en,110,Comedy,0,0,4.7178,5.469,277,Stampede Ventures | Amazon MGM Studios
1216191,tt26470109,Oddity,Oddity,2024-07-19,2024,en,98,Horror | Mystery,0,1699044,5.5656,6.663,671,Keeper Pictures | Nowhere | Shudder
923667,tt20316748,Twilight of the Warriors: Walled In,九龍城寨之圍城,2024-05-01,2024,cn,125,Action | Crime | Thriller,38400000,95399186,5.3833,6.979,404,Entertaining Power | One Cool Films | Sil-Metropole Organisation | HG Entertainment | Tao Piao Piao | Media Asia Films | Lian Ray Pictures
1263421,tt31869664,Baki Hanma VS Kengan Ashura,範馬刃牙VSケンガンアシュラ,2024-06-05,2024,ja,60,Animation | Action | Fantasy,0,0,5.7279,7.429,312,TMS Entertainment
1116490,tt24131288,Cash Out,Cash Out,2024-04-26,2024,en,90,Action | Thriller,0,0,6.6379,6.235,226,Convergence Entertainment | BondIt Media Capital | Transparency Media | Streamline Global | Taurus Film | Saban Films | Lionsgate
1084863,tt28821588,The Soul Eater,Le Mangeur d'âmes,2024-04-24,2024,fr,111,Thriller | Horror | Crime | Mystery,3500000,864825,5.2111,6.2,205,Phase 4 Productions | Place du Marché Productions | uMedia | Star Invest Films Production | Région Grand Est | OCS | uFund | France Télévisions | Palatine Étoile 8 | SG Image 2021 | Conseil Département Du Loir-Et-Cher | CNC | WTFilms | Dark Sky Films
1023922,tt22048412,MaXXXine,MaXXXine,2024-07-04,2024,en,103,Horror | Thriller,10000000,22057161,5.2041,6.319,1321,A24 | Motel Mojave | Access Entertainment
1300962,tt14539318,The Beast Within,The Beast Within,2024-07-22,2024,en,97,Horror | Drama | Thriller,0,51860,5.1844,5.707,213,Paradox House | Future Artists Entertainment
1086747,tt26736843,The Watchers,The Watchers,2024-06-06,2024,en,102,Fantasy | Horror | Mystery,30000000,51147812,6.7927,6.375,1449,Blinding Edge Pictures | Inimitable Pictures | Fís Éireann/Screen Ireland
365177,tt4978420,Borderlands,Borderlands,2024-08-07,2024,en,101,Action | Science Fiction | Comedy,115000000,33017367,5.1755,5.608,1360,Lionsgate | Arad Productions | Picturestart | Gearbox Studios | 2K | Hercules Film Fund
1139566,tt28105944,Through My Window 3: Looking at You,A través de mi ventana 3: A través de tu mirada,2024-02-23,2024,es,105,Romance | Drama | Comedy,0,0,5.2698,6.876,653,Nostromo Pictures | Wattpad WEBTOON Studios
1059073,tt24515124,Winter Spring Summer or Fall,Winter Spring Summer or Fall,2024-12-27,2024,en,97,Romance | Drama,0,0,5.3407,7.308,214,Motion Picture Corporation of America | Brad Krevoy Television | Wall Fly
1035048,tt23558280,Elevation,Elevation,2024-11-07,2024,en,91,Action | Science Fiction | Thriller,18000000,3300000,6.809,6.461,843,Lyrical Media | Grinder Monkey | John Glenn Entertainment | Story Ink
1083658,tt21279806,Scoop,Scoop,2024-03-27,2024,en,103,Drama | TV Movie,0,0,5.6359,6.302,220,The Lighthouse | Voltage TV
929204,tt17163970,Wallace & Gromit: Vengeance Most Fowl,Wallace & Gromit: Vengeance Most Fowl,2024-12-18,2024,en,79,Family | Comedy | Adventure | Animation,0,191452,4.3823,7.504,581,Aardman
839033,tt14824600,The Lord of the Rings: The War of the Rohirrim,The Lord of the Rings: The War of the Rohirrim,2024-12-05,2024,en,134,Animation | Fantasy | Adventure | Action,30000000,20658572,5.8441,6.552,746,New Line Cinema | Warner Bros. Animation | Sola Entertainment | Middle-earth Enterprises | WingNut Films | Domain Entertainment
588648,tt7093904,Dragonkeeper,Dragonkeeper,2024-04-11,2024,zh,99,Animation | Family | Action | Adventure | Fantasy,25600000,6206231,6.0352,7.6,205,Movistar Plus+ | Atresmedia | China Film Animation | Guardián de Dragones AIE | Telefonica | China Film Administration
1155058,tt32627540,Watchmen: Chapter I,Watchmen: Chapter I,2024-08-12,2024,en,84,Animation | Drama | Science Fiction,0,0,4.8785,7.409,208,DC Entertainment | Warner Bros. Animation | Paramount Pictures
974453,tt8337290,Absolution,Absolution,2024-10-31,2024,en,112,Action | Crime | Thriller | Mystery,30000000,3854594,5.4998,5.872,481,Electromagnetic Productions | Sculptor Media | north.five.six
1096342,tt26546123,Beautiful Wedding,Beautiful Wedding,2024-01-24,2024,en,95,Romance | Comedy | Drama,0,1781246,4.8089,5.535,297,Voltage Pictures | Wattpad
661539,tt11563598,A Complete Unknown,A Complete Unknown,2024-12-25,2024,en,140,Drama | Music,65000000,138003641,5.2907,7.097,1284,Veritas Entertainment Group | Range Media Partners | The Picture Company | Turnpike Films | White Water | Searchlight Pictures | TSG Entertainment
978796,tt21201300,Bagman,Bagman,2024-09-20,2024,en,92,Horror | Thriller,14500000,0,5.5907,6.1,409,Lionsgate | Temple Hill Entertainment | Media Capital Technologies
1104171,tt20502488,Meet Me Next Christmas,Meet Me Next Christmas,2024-11-05,2024,en,105,Romance | Comedy,0,0,5.6529,6.347,255,Roberts Media
848538,tt15009428,Argylle,Argylle,2024-01-31,2024,en,139,Action | Adventure | Comedy,200000000,96221061,4.7698,6.016,1630,Marv | Apple Studios | Cloudy Productions
1105407,tt27304026,Damaged,Damaged,2024-04-12,2024,en,98,Action | Drama | Thriller | Crime,0,0,5.5389,5.655,312,Red Sea Media | BondIt Media Capital | Tartan Bridge Films | High Five Films
1127166,tt29114029,The Tearsmith,Fabbricante di lacrime,2024-04-03,2024,it,106,Romance | Drama,7000000,0,5.9592,6.498,933,Colorado Film
1216452,tt28444113,Lucky Winners,Heureux Gagnants,2024-03-13,2024,fr,103,Comedy,0,0,5.8101,5.861,216,Les improductibles | France 2 Cinéma | C8 Films | Marvelous Productions
1094274,tt27218960,Y2K,Y2K,2024-12-06,2024,en,91,Comedy | Horror | Science Fiction,15000000,4210306,5.7912,5.165,246,A24 | Strong Baby Productions | American Light & Fixture
1045770,tt23476446,Daaaaaalí!,Daaaaaalí !,2024-02-07,2024,fr,78,Comedy | Fantasy | Drama,6700000,3,3.721,6.106,303,Atelier de Production | France 3 Cinéma
1094138,tt26940324,Jackpot!,Jackpot!,2024-08-13,2024,en,107,Comedy | Action,0,0,5.0971,6.377,745,Roth-Kirschenbaum Films | Feigco Entertainment | Amazon MGM Studios
1026436,tt8310486,Miller's Girl,Miller's Girl,2024-01-18,2024,en,93,Thriller | Drama | Romance,4000000,1430985,4.9944,6.343,890,Point Grey Pictures | Lionsgate
1125510,tt27729779,The Platform 2,El hoyo 2,2024-09-27,2024,es,101,Science Fiction | Horror | Thriller,0,0,5.1082,5.566,1334,Basque Films
673593,tt11762114,Mean Girls,Mean Girls,2024-01-10,2024,en,113,Comedy,36000000,104970953,5.202,5.928,676,Little Stranger | Broadway Video | Paramount Pictures
280180,tt3083016,Beverly Hills Cop: Axel F,Beverly Hills Cop: Axel F,2024-06-20,2024,en,115,Action | Comedy | Crime,150000000,0,5.4515,6.666,1348,Don Simpson/Jerry Bruckheimer Films | Eddie Murphy Productions
1139817,tt28494829,Officer Black Belt,무도실무관,2024-09-12,2024,ko,108,Action | Comedy | Crime,0,0,4.6175,7.707,323,Climax Studios | STUDIO706
932420,tt14764464,Code 8 Part II,Code 8 Part II,2024-02-27,2024,en,101,Science Fiction | Action | Crime,0,0,5.0999,6.36,663,XYZ Films | Collective Pictures
1279433,tt32245043,Inheritance,Spadek,2024-06-19,2024,pl,95,Comedy | Mystery,0,0,4.9077,5.225,204,Orphan Studio
1029955,tt22408160,Kinds of Kindness,Kinds of Kindness,2024-05-30,2024,en,164,Drama | Comedy,15000000,16398509,4.1444,6.5,1158,Searchlight Pictures | Film4 Productions | TSG Entertainment | Element Pictures | Limp
748167,tt13186604,Uglies,Uglies,2024-09-12,2024,en,100,Science Fiction | Adventure | Action,0,0,6.0261,5.767,872,Davis Entertainment | Anonymous Content | Industry Entertainment Partners | Wonderland Sound and Vision
560016,tt9214772,Monkey Man,Monkey Man,2024-04-03,2024,en,121,Action | Thriller,10000000,35271631,4.2933,6.893,1283,Thunder Road | Bron Studios | Monkeypaw Productions | Minor Realm | Creative Wealth Media Finance | S'YA Concept
1072876,tt26084002,Self Reliance,Self Reliance,2024-01-03,2024,en,91,Comedy | Thriller,70000000,0,4.4528,5.9,277,The Lonely Island | Walcott Productions | MRC | Clown Show
614933,tt14856980,Atlas,Atlas,2024-05-23,2024,en,118,Science Fiction | Action,100000000,0,5.2244,6.695,1475,Safehouse Pictures | ASAP Entertainment | Nuyorican Productions | Berlanti Productions
1155828,tt28479262,Sing Sing,Sing Sing,2024-07-12,2024,en,107,Drama,2000000,3401789,4.4806,7.498,302,Black Bear Pictures | Edith Productions | Marfa Peach Company
1299046,tt32810496,Diamonds,Diamanti,2024-12-19,2024,it,135,Comedy | Drama,0,10115104,5.2664,7.194,276,GreenBoo | Faros Film | Vision Distribution
844185,tt14914430,Unfrosted,Unfrosted,2024-04-30,2024,en,97,Comedy | History,0,0,5.225,5.29,336,Columbus 81 Productions | Skyview Entertainment | Good One
1087388,tt20112746,Sting,Sting,2024-04-12,2024,en,92,Horror | Thriller,0,2801252,4.6253,6.233,465,See Pictures | Align | Pictures in Paradise | Cumulus VFX | Spectrum Films | Cornerstone Films
